2018-09-17 14:35:42 INFO  SingleDraftPanel:153 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-17 21:31:06 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:06 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:06 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:06 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:06 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:06 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:06 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:06 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:06 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:06 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:09 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:09 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:09 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:09 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:09 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:09 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:09 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:09 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:09 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:09 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:09 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:09 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:10 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:10 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:10 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:10 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:10 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:10 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:10 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:10 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:10 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:10 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:10 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:10 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:11 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:11 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:11 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:11 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:11 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:11 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:11 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:11 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:11 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:11 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:11 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:11 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:14 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:14 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:14 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:14 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:15 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:15 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:15 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:15 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:15 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:15 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:15 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:15 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:15 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:15 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:15 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:15 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:20 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:20 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:20 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:20 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:21 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:21 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:21 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:21 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:21 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:21 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:21 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:21 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:23 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:23 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:23 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:23 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:28 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:28 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:28 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:28 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:28 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:28 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:28 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:28 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:28 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:28 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:31:28 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:31:28 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:11 INFO  SingleDraftPanel:153 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-17 21:32:11 ERROR SingleDraftPanel:154 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-17 21:32:11 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:11 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:11 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:11 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:11 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:11 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:11 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:11 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:11 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:11 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:11 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:11 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:11 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:11 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:12 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:12 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:12 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:12 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:14 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:14 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:32:14 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:32:14 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:33:46 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:33:46 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:04 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:34:04 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:34:04 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:04 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:04 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:34:04 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:34:04 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:04 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:05 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:34:05 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:34:05 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:05 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:05 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:34:05 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:34:05 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:05 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:05 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:34:05 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:34:05 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:05 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:06 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:34:06 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:34:06 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:34:06 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:36:23 INFO  SingleDraftPanel:153 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-17 21:36:23 ERROR SingleDraftPanel:154 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-17 21:36:23 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:36:23 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:36:24 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:36:24 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:36:24 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:36:24 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:36:24 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:36:24 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:36:24 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:36:24 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:36:26 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:36:26 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:36:26 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:36:26 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:14 INFO  SingleDraftPanel:153 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-17 21:39:14 ERROR SingleDraftPanel:154 - Panel Width: 1330 - 	 Panel Height: 96
2018-09-17 21:39:14 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:14 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:56 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:56 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:56 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:56 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:56 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:56 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:56 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:56 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:56 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:56 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:56 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:56 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:56 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:56 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:56 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:56 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:58 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:58 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:39:58 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:39:58 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:17 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:41:17 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:41:17 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:17 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:17 INFO  SingleDraftPanel:153 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:41:17 ERROR SingleDraftPanel:154 - Panel Width: 660 - 	 Panel Height: 96
2018-09-17 21:41:17 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:17 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:17 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:41:17 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:41:17 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:17 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:17 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:41:17 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:41:17 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:17 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:18 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:41:18 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:41:18 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:18 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:19 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:41:19 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:41:19 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:41:19 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:43:49 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:43:49 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:43:49 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:43:49 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:43:49 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:43:49 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:43:49 INFO  SingleDraftPanel:156 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:43:49 ERROR SingleDraftPanel:157 - Image Width: 1366 - 	 Image Height: 768
2018-09-17 21:43:49 INFO  SingleDraftPanel:153 - Panel Width: 436 - 	 Panel Height: 96
2018-09-17 21:43:49 ERROR SingleDraftPanel:154 - Panel Width: 436 - 	 Panel Height: 96
